1A_1A_D3	1445	0.001873859	0.00001	0.01107162	-156.3918263
1A_1A_D4	1385	0.00001	0.00001	0.012949083	-166.1168223
1A_1A_D5	1408	0.00001	0.00001	0.013368389	-207.4378673
1A_1A_D6	1202	0.002009412	0.00001	0.007303681	-162.4631627
1A_1A_D7	1260	0.00001	0.00001	0.024473232	-217.2610683
1A_1A_D8	1460	0.00306751	0.00001	0.010976951	-173.7731618
1A_1A_D9	1276	0.001210719	0.00001	0.023513926	-185.6699631
1A_1B_A10	1457	0.00001	0.00001	0.009493455	-194.7444299
1A_1B_A11	1421	0.00001	0.00001	0.009164368	-189.4885244
1A_1B_A1	1402	0.00001	0.00001	0.018527874	-205.6833533
1A_1B_A2	1458	0.00001	0.001235027	0.013234948	-183.3479099
1A_1B_A3	1212	0.00001	1E-05	0.01425111	-161.3303605
1A_1B_A4	1353	0.00001	0.00001	0.009048118	-158.145042
1A_1B_A5	1363	0.00001	0.00001	0.024514503	-226.7091643
1A_1B_A6	1331	0.00001	0.00001	0.011683379	-181.5662599
1A_1B_A7	1399	0.00001	0.00001	0.012967975	-179.1440037
1A_1B_A8	1255	0.00001	0.00001	0.008711096	-185.9556624
1A_1B_A9	1366	0.001982624	0.00001	0.009654781	-146.1243409
1A_1B_B10	1424	0.00001	1E-05	0.012384492	-169.6445157
1A_1B_B12	1548	0.00001	0.00001	0.005770842	-146.1337065
1A_1B_B1	1431	0.00001	0.00001	0.010587221	-176.9122662
1A_1B_B2	1385	0.00001	0.00001	0.014930244	-185.9006323
1A_1B_B3	1330	0.00001	0.00001	0.005834904	-164.4488461
1A_1B_B4	1480	0.00001	0.00001	0.010077017	-167.8707446
1A_1B_B5	1297	0.004822676	0.00001	0.019150544	-203.8972021
1A_1B_B7	1427	0.00001	0.00001	0.021348651	-191.0869996
1A_1B_B8	1416	0.00001	0.00001	0.013113886	-174.0608869
1A_1B_B9	1438	0.00001	0.00001	0.013775675	-205.3032035
1A_1B_C10	1332	0.002416997	0.00001	0.01086799	-169.2083986
1A_1B_C12	1366	0.00001	1E-05	0.015102324	-191.6925684
1A_1B_C1	1469	0.001280507	0.00001	0.002245865	-154.2807829
1A_1B_C2	1356	0.001476976	0.00001	0.011181949	-165.5710266
1A_1B_C3	1583	0.00001	0.00001	0.002627154	-133.3447781
1A_1B_C4	1487	0.00001	0.00001	0.009075038	-161.0464137
1A_1B_C6	1466	0.00001	0.00001	0.008275953	-155.3980656
1A_1B_C7	1391	0.00111175	0.00001	0.013953021	-212.185529
1A_1B_C8	1388	0.000110831	0.00001	0.011063746	-186.0057717
1A_1B_C9	1361	0.001030144	0.00001	0.016973002	-178.8114956
1A_1B_D10	1504	0.001101752	0.00001	0.015745274	-214.5917851
1A_1B_D11	1554	0.00001	0.00001	0.006862483	-188.8837721
1A_1B_D12	1572	0.001988178	0.00001	0.011985633	-212.2878758
1A_1B_D1	1495	0.00001	0.00001	0.00475034	-146.287543
1A_1B_D2	1479	0.001412885	0.00001	0.00864154	-198.880576
1A_1B_D3	1551	0.00001	0.00001	0.008614281	-189.5204972
1A_1B_D4	1505	0.00001	0.00001	0.00001	-122.547873
1A_1B_D5	1450	0.00001	1E-05	0.013968676	-210.4561879
1A_1B_D7	1469	0.00001	0.00001	0.011565297	-173.5660071
1A_1B_D8	1408	0.00001	1E-05	0.012291514	-190.4720091
1A_1B_D9	1445	0.00001	0.00001	0.014888917	-187.4615787
1A_2A_A10	1449	0.000524361	0.00001	0.021596073	-181.5646978
1A_2A_A1	1425	0.004939789	1E-05	0.011612276	-209.1210951
1A_2A_A2	1438	0.002925836	0.00001	0.013402083	-216.4537148
1A_2A_A3	1438	0.00001	0.00001	0.023054372	-211.7696985
1A_2A_A4	1281	0.002748234	0.00001	0.028566528	-217.6972491
1A_2A_A5	1214	0.00001	1E-05	0.020754038	-206.5418691
1A_2A_A6	1500	0.002908528	0.00001	0.012498859	-194.1770891
1A_2A_A7	1414	0.00001	0.00001	0.018699689	-194.1032509
1A_2A_A8	1338	0.00112992	0.00001	0.025259843	-202.1944507
1A_2A_A9	1486	0.001706543	0.00001	0.006659314	-195.4079152
1A_2A_B10	1429	0.00001	0.00001	0.007214905	-138.9480422
1A_2A_B11	1096	0.00001	0.00001	0.037917808	-247.734276
1A_2A_B12	1452	0.00129492	0.001332229	0.011217507	-183.471346
1A_2A_B1	1390	0.000610238	0.00001	0.025820514	-202.0329624
1A_2A_B2	1172	0.001083553	0.00001	0.040306266	-209.7407357
1A_2A_B3	1459	0.00001	0.00001	0.011058615	-164.8519723
1A_2A_B4	1109	0.00001	1E-05	0.037858429	-248.0521454
1A_2A_B5	1105	0.00001	0.00001	0.035456562	-200.9035258
1A_2A_B7	1308	0.002519819	0.00001	0.019202038	-200.8956117
1A_2A_B8	1322	0.00001	0.00001	0.015523575	-181.0500264
1A_2A_B9	1358	0.00001	0.00001	0.020942125	-180.6379231
1A_2A_C10	1354	0.001349096	0.00001	0.026759995	-200.8986889
1A_2A_C11	1317	0.001592455	0.00001	0.019968318	-215.1427042
1A_2A_C12	1503	0.00001	0.00001	0.015520905	-194.3717771
1A_2A_C1	1388	0.000929375	0.00001	0.017343932	-192.7600743
1A_2A_C3	1240	0.00001	0.00001	0.036221923	-206.5841397
1A_2A_C4	1208	0.001277095	0.00001	0.028343778	-208.6141486
1A_2A_C5	1323	0.013551781	0.00001	0.018321309	-258.3016167
1A_2A_C6	1116	0.002587942	0.00001	0.037974765	-185.6367462
1A_2A_C7	1208	0.00184325	0.00001	0.023038719	-218.260999
1A_2A_C8	1171	0.002078031	0.00001	0.03872745	-234.6223549
1A_2A_C9	1235	0.00001	0.00001	0.017329372	-173.6985106
1A_2A_D10	1318	0.00001	0.00001	0.03534662	-220.2617489
1A_2A_D11	1388	0.002781214	0.00001	0.020771743	-205.7229621
1A_2A_D12	1370	0.000948135	0.00001	0.009496814	-167.7432339
1A_2A_D1	1255	0.00001	0.00001	0.016061508	-187.8749653
1A_2A_D2	839	0.008408759	0.00001	0.033695796	-212.5609167
1A_2A_D3	1082	0.00205062	0.00001	0.027190181	-207.0371695
1A_2A_D4	1396	0.00001	0.00001	0.022230246	-195.5513883
1A_2A_D5	815	0.175750415	1E-05	0.046002516	-335.3180282
1A_2A_D8	1250	0.00001	0.00001	0.011855741	-175.3021869
1A_2A_D9	1033	0.001538353	0.00001	0.048132639	-221.2409072
1A_2B_A10	1574	0.00096866	0.00001	0.006665444	-167.6941883
1A_2B_A11	1514	0.00001	0.00001	0.005993578	-166.1979054
1A_2B_A12	1532	0.00001	0.001248857	0.006545011	-182.525523
1A_2B_A1	1008	0.004271242	0.00001	0.052720224	-251.7985272
1A_2B_A2	1509	0.00001	0.00001	0.010358092	-194.3262313
1A_2B_A3	1508	0.00001	0.00001	0.011602401	-192.9945594
1A_2B_A4	1344	0.00001	0.00001	0.020210959	-198.2584241
1A_2B_A5	1374	0.001021854	0.00001	0.021415008	-190.6670155
1A_2B_A6	1394	0.00001	0.00001	0.007196603	-154.6558035
1A_2B_A7	1451	0.00001	0.00001	0.012923437	-196.6975337
1A_2B_A8	1463	0.001070897	0.00001	0.000453388	-135.2573988
1A_2B_A9	1513	0.00001	0.00001	0.005312161	-162.889958
1A_2B_B10	1516	0.00001	0.00001	0.01240357	-180.615534
1A_2B_B11	1471	0.001556492	0.00001	0.005361711	-180.649873
1A_2B_B12	1469	0.00001	0.00001	0.018489534	-228.4876827
1A_2B_B1	1464	0.001848178	1E-05	0.010132756	-189.7069156
1A_2B_B3	1485	0.00001	0.00001	0.01122679	-138.4042881
1A_2B_B4	1565	0.00001	0.00001	0.001703298	-128.9195243
1A_2B_B5	1502	0.001080268	0.001245942	0.016376481	-230.1559777
1A_2B_B7	1544	0.000506735	0.00001	0.01061749	-198.0726766
1A_2B_B8	1432	0.00001	0.00001	0.006432496	-155.4208281
1A_2B_B9	1542	0.00001	0.001255833	0.006541628	-163.5338221
1A_2B_C10	1487	0.000527679	0.00001	0.011392713	-184.1390184
1A_2B_C11	1516	0.00001	0.00001	0.00765179	-156.5125418
1A_2B_C12	1570	0.00232307	0.00001	0.006980029	-180.0030463
1A_2B_C1	1373	0.002038022	0.00001	0.024579152	-251.6192704
1A_2B_C2	1394	0.003081949	0.00001	0.017238861	-224.5639805
1A_2B_C3	1282	0.010782983	0.00001	0.005301522	-190.9887866
1A_2B_C4	1465	0.001325645	0.00001	0.009662262	-167.335768
1A_2B_C5	1402	0.00001	0.00001	0.006352773	-129.3950804
1A_2B_C6	1350	0.004087367	0.00001	0.006842913	-195.7633767
1A_2B_C7	1466	0.001685137	0.00001	0.011996304	-187.913065
1A_2B_C8	1480	0.001977766	0.00001	0.018991915	-191.6263701
1A_2B_C9	1546	0.000608092	0.00001	0.015421347	-195.6471898
1A_2B_D10	1585	0.004681533	0.00001	0.015187133	-234.9468003
1A_2B_D11	1544	0.001828882	0.00001	0.01215374	-198.0894506
1A_2B_D12	1577	0.00176796	0.00001	0.004856466	-212.1279227
1A_2B_D1	1562	0.001598604	0.00001	0.004000403	-157.5093628
1A_2B_D2	1497	0.00193215	0.00001	0.010006193	-177.3196425
1A_2B_D3	1330	0.004211712	0.00001	0.018129975	-207.4559234
1A_2B_D4	1566	0.004370691	0.001484489	0.006581565	-203.257501
1A_2B_D5	1421	0.002328682	0.00001	0.013616496	-186.6519179
1A_2B_D6	1547	0.00001	0.00001	0.026928432	-249.7672018
1A_2B_D7	1582	0.000710054	0.00001	0.015839285	-186.4726236
1A_2B_D8	1471	0.00001	0.00001	0.013927862	-199.9355782
1A_2B_D9	1491	0.001487237	0.00001	0.012113303	-195.0205005
1A_3A_A10	1373	0.00001	1E-05	0.014111581	-201.2643556
1A_3A_A11	1426	0.00001	0.00001	0.006573688	-150.9666999
1A_3A_A12	1319	0.006533461	0.00001	0.019898594	-224.690176
1A_3A_A1	1531	0.00001	0.00001	0.007515228	-161.4052745
1A_3A_A5	1341	0.00001	0.00001	0.009066131	-153.7994831
1A_3A_A6	949	0.076221555	0.00001	0.025945876	-301.2506495
1A_3A_A7	1423	0.00001	1E-05	0.014943465	-198.7443998
1A_3A_A8	1473	0.00229486	0.00001	0.015258408	-222.6822348
1A_3A_A9	1052	0.00112671	0.00001	0.030165737	-173.2262566
1A_3A_B10	1541	0.00001	0.00001	0.004952597	-154.2723786
1A_3A_B11	1435	0.00001	0.00001	0.011170561	-145.5751106
1A_3A_B12	1546	0.00001	0.00001	0.011356752	-180.1612923
1A_3A_B1	1592	0.00001	0.001154924	0.001687452	-158.0695789
1A_3A_B3	1239	0.00001	0.00001	0.027269324	-219.936659
1A_3A_B4	498	0.003319171	0.00001	0.153328802	-242.3918037
1A_3A_B7	1594	0.003677456	0.001672181	0.014877457	-241.7223009
1A_3A_B8	1560	0.000464963	0.001063759	0.008786662	-172.7452434
1A_3A_C10	1280	8.97785E-05	0.00001	0.018383771	-233.0347308
1A_3A_C11	1368	0.00001	0.00001	0.011979256	-187.0678611
1A_3A_C12	1412	0.002125715	0.00001	0.015001275	-190.3918136
1A_3A_C1	1610	0.001139159	0.00001	0.002851081	-168.2455041
1A_3A_C2	1551	0.002134386	0.001040046	0.009211098	-189.0866157
1A_3A_C3	1593	0.00001	0.00001	0.00272076	-137.3640116
1A_3A_C5	1582	0.001186565	0.00001	0.003064539	-138.8674775
1A_3A_C6	1287	0.00001	0.00001	0.024410877	-179.7941265
1A_3A_C7	1475	0.003051281	0.00001	0.006644914	-169.836914
1A_3A_C8	1611	0.00001	0.00001	0.004905444	-140.8737302
1A_3A_C9	986	0.004002341	0.00001	0.063547367	-259.0147674
1A_3A_D10	965	0.010848168	0.004243467	0.040598635	-268.7460009
1A_3A_D11	1383	0.00001	0.00001	0.035505358	-272.1708921
1A_3A_D12	1643	0.00001	0.00001	0.003210009	-158.4427568
1A_3A_D1	1567	0.00001	0.001219357	0.008002264	-197.6714463
1A_3A_D2	1573	0.00001	0.00001	0.001604237	-137.618132
1A_3A_D3	1440	0.001111614	0.00001	0.006371202	-143.7821202
1A_3A_D4	1525	0.00001	0.00001	0.019987023	-225.0426037
1A_3A_D6	1361	0.007889038	0.00001	0.006048078	-205.8026152
1A_3A_D8	1320	0.00001	0.00001	0.015836644	-216.7895835
1A_3A_D9	1401	0.00001	0.00001	0.0117653	-153.678858
1A_3B_A10	1451	0.00001	0.00001	0.014737697	-167.8129757
1A_3B_A11	1622	0.00001	0.00001	0.003116688	-130.0498187
1A_3B_A12	1309	0.001512874	0.00001	0.016667372	-187.9235476
1A_3B_A1	1459	0.00001	0.00001	0.010974235	-200.8872755
1A_3B_A2	1578	0.00001	0.00001	0.011786684	-163.5144989
1A_3B_A3	1518	0.00001	0.001117519	0.015172286	-202.1481897
1A_3B_A5	1010	0.00001	0.00001	0.046126117	-212.0927994
1A_3B_A6	1522	0.00001	0.002058249	0.00460862	-137.814453
1A_3B_A7	1497	0.00001	0.00001	0.003814535	-145.4133879
1A_3B_A8	1485	0.002429959	0.00001	0.012678038	-209.6747413
1A_3B_B10	1336	0.004175004	0.00001	0.002003509	-137.8983407
1A_3B_B11	1217	0.00001	0.00001	0.02008744	-179.3337094
1A_3B_B1	1445	0.00127027	0.00001	0.02761959	-232.2479228
1A_3B_B2	1535	0.00001	0.00101729	0.008520574	-171.2681542
1A_3B_B3	1024	0.001664511	0.00001	0.034477899	-185.7465415
1A_3B_B4	1451	0.00001	0.00001	0.016318889	-186.2734116
1A_3B_B7	1541	0.001628449	0.00001	0.012640401	-214.4255443
1A_3B_B8	1570	0.001688051	0.00001	0.009931839	-191.1012103
1A_3B_B9	1383	0.001379095	0.00001	0.019272802	-225.7377671
1A_3B_C10	1397	0.001457652	0.00001	0.017500963	-193.0792853
1A_3B_C11	1467	0.00001	0.00001	0.012963191	-184.8265812
1A_3B_C12	873	0.00001	0.00001	0.047772771	-233.9298203
1A_3B_C1	1451	0.00001	0.00001	0.006712401	-161.3417122
1A_3B_C3	877	0.003291166	0.00001	0.045101998	-206.0313227
1A_3B_C4	1283	0.00001	0.00001	0.016015659	-160.1333441
1A_3B_C5	1384	0.00001	1E-05	0.017427463	-195.5612195
1A_3B_C6	825	0.007467578	0.00001	0.070399913	-244.6073214
1A_3B_C8	1581	0.00001	0.00001	0.007081224	-166.9882387
1A_3B_D12	784	0.013789306	0.00001	0.077792671	-268.3498714
1A_3B_D2	1506	0.00001	0.00001	0.021009691	-241.5292135
1A_3B_D3	1531	1E-05	0.00001	0.010087723	-182.2012624
1A_3B_D4	1313	0.002221603	0.00001	0.017374266	-202.693594
1A_3B_D5	1462	0.00001	0.00001	0.022630633	-196.072079
1A_3B_D6	1398	0.00001	0.001736514	0.028013394	-241.8873037
1A_3B_D7	1379	0.00001	0.00001	0.011269146	-179.4281102
1A_3B_D8	1551	1E-05	0.00001	0.010390825	-198.4377246
1A_3B_D9	1035	0.002325636	0.00001	0.028552833	-208.6667228
1A_4A_A10	1216	0.000969153	0.00001	0.042475262	-218.1346995
1A_4A_A11	1230	0.00001	0.00001	0.015735462	-182.4288001
1A_4A_A1	950	0.002355591	0.000365426	0.03214841	-191.9287808
1A_4A_A3	1458	0.00001	0.00001	0.016586698	-204.8097216
1A_4A_A4	1270	0.00001	0.00001	0.021148786	-202.9954613
1A_4A_A5	1084	0.00001	0.00001	0.032725743	-230.633453
1A_4A_A6	1522	0.00001	0.00001	0.0074376	-151.5438736
1A_4A_A7	1497	0.00001	0.00001	0.00251151	-140.232972
1A_4A_A8	1302	0.00001	0.00001	0.021307303	-177.2596868
1A_4A_A9	1310	0.00001	0.00001	0.015437151	-178.3572609
1A_4A_B10	630	0.003223339	0.00001	0.070354868	-190.4687335
1A_4A_B12	1410	0.000740813	0.00001	0.013714579	-167.0335852
1A_4A_B1	1475	0.00001	0.00001	0.014074912	-191.3041653
1A_4A_B2	1560	0.00001	0.00001	0.004966808	-132.7535785
1A_4A_B3	1118	0.000662545	0.00001	0.03341106	-229.0586027
1A_4A_B4	1427	0.00001	0.00001	0.011156685	-175.217635
1A_4A_B8	1406	0.00001	0.00001	0.018670582	-208.1322061
1A_4A_C10	1152	0.00001	0.00001	0.031788363	-195.8221599
1A_4A_C11	1267	0.00001	0.000895436	0.014260911	-190.4201922
1A_4A_C12	1342	0.00001	0.00001	0.019097934	-196.7190956
1A_4A_C1	1437	0.00001	0.00001	0.005223423	-152.8333724
1A_4A_C2	1308	0.005644321	0.00001	0.014705793	-205.4635242
1A_4A_C3	1660	0.00001	0.00001	0.009487884	-166.476061
1A_4A_C4	1450	0.00001	0.00001	0.00454775	-152.0622584
1A_4A_C5	1091	0.00001	0.00001	0.040338256	-212.6036801
1A_4A_C6	1462	0.00001	0.00001	0.004980286	-150.4997194
1A_4A_C7	698	0.021831398	0.00001	0.053604792	-196.5504051
1A_4A_C9	1187	0.00001	0.00001	0.038383312	-202.6065401
1A_4A_D10	1043	0.006670576	0.00001	0.035959779	-228.542334
1A_4A_D11	1338	0.00001	0.00001	0.023685332	-202.1025375
1A_4A_D12	1288	0.00001	0.00001	0.022834968	-236.133064
1A_4A_D1	1403	0.00001	0.00001	0.014975694	-193.4582438
1A_4A_D2	1486	0.00001	0.00001	0.010091968	-152.2002503
1A_4A_D3	1327	0.000757607	0.00001	0.006545194	-151.8676376
1A_4A_D4	1257	0.00001	0.00001	0.020316164	-173.2157265
1A_4A_D5	1287	0.00001	0.00001	0.036943902	-223.2166978
1A_4A_D6	1235	0.00001	0.00001	0.017483694	-173.1085037
1A_4A_D7	1367	0.002765646	0.00001	0.014991554	-200.6511043
1A_4A_D9	1489	0.00001	1E-05	0.010497342	-175.2494129
1A_4B_A10	1294	0.00001	0.00001	0.026750048	-199.7840516
1A_4B_A11	1423	0.00001	0.00001	0.018912497	-226.4512914
1A_4B_A12	1411	0.00001	0.00001	0.010611036	-158.9812946
1A_4B_A1	1527	0.00001	0.00001	0.006645087	-170.489322
1A_4B_A5	1520	0.00001	0.00001	0.005177913	-161.0165274
1A_4B_A7	1522	0.00001	0.00001	0.008772087	-162.1499586
1A_4B_A8	1434	1E-05	0.00001	0.016880369	-220.7919909
1A_4B_A9	1205	0.007301819	0.00001	0.023539988	-227.516195
1A_4B_B10	1267	0.002411565	0.00001	0.016061741	-201.9236533
1A_4B_B11	1333	0.00001	0.00001	0.015205202	-194.3137137
1A_4B_B12	1467	0.001178199	0.001178961	0.019778057	-210.5219846
1A_4B_B1	1410	0.00001	0.00001	0.024205645	-217.6687708
1A_4B_B2	1308	0.002934304	0.00001	0.027825651	-197.5685203
1A_4B_B3	1585	0.00001	0.00001	0.004564	-131.7405481
1A_4B_B5	1560	0.001982608	0.00001	0.003424604	-162.8602807
1A_4B_B7	1633	0.00001	0.00001	0.00629392	-151.9587039
1A_4B_B8	1303	0.014762133	0.00001	0.017575898	-256.4641966
1A_4B_B9	1526	0.00001	0.00001	0.014284231	-192.9650387
1A_4B_C10	1205	0.00001	0.00001	0.037738412	-193.8449162
1A_4B_C11	1595	0.001066745	0.00001	0.004162176	-168.0069268
1A_4B_C12	1382	0.004765796	0.00001	0.017896362	-222.3229294
1A_4B_C1	1314	0.004157833	0.00001	0.006589338	-172.7158232
1A_4B_C2	1272	0.00001	0.00001	0.010042838	-180.515415
1A_4B_C3	690	0.049584624	0.00001	0.04245176	-241.3231458
1A_4B_C4	1437	0.00001	0.00001	0.019648126	-197.654612
1A_4B_C6	1410	0.00001	0.00001	0.004690684	-144.2524421
1A_4B_C8	1652	0.00001	0.00001	0.002263799	-145.5259921
1A_4B_C9	1027	0.032533476	0.00001	0.011700169	-230.8720909
1A_4B_D10	1163	0.00001	0.00001	0.024464142	-226.6068069
1A_4B_D11	1398	0.000893018	0.00001	0.020236156	-201.6896659
1A_4B_D12	1249	0.001389021	0.00001	0.025493452	-185.1122752
1A_4B_D1	1342	0.00001	0.00001	0.019498841	-162.6619778
1A_4B_D2	1497	0.00001	0.001267794	0.015627325	-197.9741762
1A_4B_D3	1504	0.00001	0.00001	0.008658029	-174.7946529
1A_4B_D4	1558	0.00065062	0.00001	0.010518023	-177.3640637
1A_4B_D5	1481	0.00001	0.00001	0.011340665	-157.2976327
1A_4B_D7	1545	0.00001	0.00001	0.006918126	-159.2115187
1A_4B_D8	1406	0.00001	0.00001	0.011448315	-169.0144617
1A_4B_D9	1440	0.00001	0.00001	0.006769056	-175.2843089
1A_5A_A10	1571	0.00001	0.00001	0.014096692	-193.4047825
1A_5A_A11	1547	0.000937156	0.001482335	0.013746478	-211.4010324
1A_5A_A12	1462	0.00001	0.00001	0.005679508	-153.9084023
1A_5A_A1	1539	0.00001	0.00001	0.002949809	-150.5107352
1A_5A_A2	1396	0.001088176	0.00001	0.014008586	-165.1908997
1A_5A_A3	1515	0.00001	0.00001	0.012375112	-201.8906551
1A_5A_A4	1294	0.00001	0.00001	0.010025667	-162.2293295
1A_5A_A5	1375	0.00001	0.001616893	0.024483177	-220.5934637
1A_5A_A6	1540	0.004190876	0.00001	0.005031744	-181.648651
1A_5A_A7	795	0.022426735	0.00001	0.054220489	-239.2169352
1A_5A_A8	1572	0.00001	0.00001	0.008409861	-180.8242207
1A_5A_A9	1397	0.00001	0.00001	0.015529198	-161.3382241
1A_5A_B10	1375	0.001241204	0.00001	0.009803837	-173.3471945
1A_5A_B12	1533	0.00216256	0.001893171	0.017659755	-249.355222
1A_5A_B1	1562	0.000687644	0.00001	0.004469913	-155.7946509
1A_5A_B2	1497	0.00001	0.00001	0.010093073	-177.7497169
1A_5A_B3	1189	0.00001	0.00001	0.026919573	-220.77657
1A_5A_B4	1318	0.00001	0.00001	0.014967658	-170.8418088
1A_5A_B5	1301	0.00001	0.00001	0.022098039	-210.7979958
1A_5A_B7	1546	0.000907614	0.00001	0.008569435	-160.5645236
1A_5A_B8	1457	0.00001	0.00001	0.007146307	-175.0097368
1A_5A_B9	1355	0.00001	0.00001	0.020950655	-206.4189503
1A_5A_C11	1442	0.00001	0.00001	0.008008614	-141.0134013
1A_5A_C12	1535	0.00001	0.001126685	0.01974646	-228.7587621
1A_5A_C1	1369	0.001403796	0.00001	0.016046347	-196.8259215
1A_5A_C2	1309	0.00001	0.001374943	0.009432237	-175.1510357
1A_5A_C4	1410	0.00001	0.00001	0.010693792	-182.0367741
1A_5A_C5	1491	0.00001	0.00001	0.016874963	-171.4618476
1A_5A_C6	1488	0.001148146	0.00001	0.017691615	-201.9654
1A_5A_C7	1589	0.00001	0.00001	0.010304355	-192.8645556
1A_5A_C8	1500	0.001480391	0.001596968	0.020063813	-239.4978625
1A_5A_C9	1419	0.00001	0.00001	0.00620509	-160.3673409
1A_5A_D10	1381	0.00001	0.00001	0.021960091	-187.9326693
1A_5A_D11	1383	0.00122764	0.00001	0.022507326	-217.1232712
1A_5A_D12	1446	0.00001	0.00001	0.012421665	-183.1363985
1A_5A_D1	1418	0.00001	0.00001	0.011604824	-169.469408
1A_5A_D2	1539	0.001945891	0.00001	0.009342366	-210.494274
1A_5A_D3	1522	0.00001	0.00001	0.009565833	-191.8213689
1A_5A_D4	1540	0.00001	0.00001	0.007723916	-154.2983426
1A_5A_D5	1467	0.001395382	0.00001	0.016068447	-203.2364578
1A_5A_D6	1437	0.001996209	0.00001	0.019251436	-217.8677988
1A_5A_D7	1512	0.00001	0.00001	0.007174996	-185.5016257
1A_5A_D8	1583	0.00001	0.00001	0.005375172	-170.0105255
1A_5A_D9	1307	0.00001	0.00001	0.021916949	-171.6249834
1A_5B_A10	1179	0.00001	0.00001	0.016688439	-174.9809104
1A_5B_A11	1261	0.00001	0.00001	0.024258998	-170.8243253
1A_5B_A12	1519	0.00001	0.00001	0.013704989	-188.5263067
1A_5B_A1	1610	0.00001	0.00001	0.004323002	-138.0028673
1A_5B_A2	1551	0.000226883	0.000472775	0.004742048	-151.6585213
1A_5B_A3	1539	0.00001	0.00001	0.00067614	-145.5504046
1A_5B_A4	1386	0.00001	0.00001	0.010684766	-153.9286057
1A_5B_A5	1328	0.001549542	0.00001	0.021553176	-223.7346788
1A_5B_A6	830	0.062614585	0.00001	0.021259276	-271.5127881
1A_5B_A7	1550	0.00001	0.000513674	0.0058725	-169.5755751
1A_5B_A8	1481	0.000902154	0.00001	0.013778376	-176.2713766
1A_5B_A9	1438	0.001012834	0.00001	0.013103088	-181.811444
1A_5B_B10	1397	0.00001	0.00001	0.011374628	-155.5469088
1A_5B_B11	1243	0.00001	0.00001	0.025532338	-239.8959252
1A_5B_B12	1534	0.00001	0.00001	0.005442697	-171.0061913
1A_5B_B1	1529	0.00001	0.00001	0.008414461	-181.7899998
1A_5B_B2	1441	0.00001	0.00001	0.011658158	-185.1577853
1A_5B_B3	1440	0.00001	0.00001	0.017988735	-161.2302302
1A_5B_B4	1541	0.00001	0.00001	0.009686056	-175.5047784
1A_5B_B5	1077	0.00001	0.00001	0.03093757	-172.6625219
1A_5B_B7	1544	0.00001	0.00001	0.005566887	-152.6632847
1A_5B_B8	1472	0.00001	0.00001	0.005351225	-160.3084998
1A_5B_C10	1439	0.00001	0.00001	0.019836765	-201.5612838
1A_5B_C11	1355	0.00001	0.00001	0.012788488	-174.5386456
1A_5B_C1	1503	0.00001	1E-05	0.011731319	-187.920786
